04-14 10:54:23.414 W/PackageManager(  861): Permission com.android.chrome.permission.DEBUG from package com.android.chrome in an unknown group android.permission-group.DEVELOPMENT_TOOLS
04-14 11:32:38.064 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 113771
04-14 11:32:38.064 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 103771ms
04-14 11:32:38.064 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disallow cell sample because 103771ms until start of cell window
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] total elapsed = 5217
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] user period is 86400000
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] duration is unbounded
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] wifi needed but scan not running so waiting for next scan period
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:38.065 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 113768
04-14 11:32:38.066 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] switching to wait for next power state change because it is sooner
04-14 11:32:38.066 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timer chosen has elapsed of 0 with duration of 1262
04-14 11:32:38.066 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] waiting for location beacons for up to 1262 ms
04-14 11:32:38.067 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkdf [DEBUG] set exact alarm to happen at 04-14 11:32:39.329
04-14 11:32:38.068 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] updating new geofence using last location: 42.3515276, -71.0468262 +/-21m (0+7+0+0+0) 0km/h 0deg  61.0m alt 1460647953000ms age=5447ms hasAltitude=true hasBearing=false hasHPE=true hasScore=false hasLatitude=true hasLongitude=true hasSpeed=true hasTime=true
04-14 11:32:38.072 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] onCellLocationChanged([4633,2147483647,2147483647,28,1])
04-14 11:32:38.072 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] unknown cdma location
04-14 11:32:38.072 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkfo [DEBUG] updated time to reach for GeoFenceHandle [_geofence=MULTIPOLYGON(((-71.05573 42.35147,-71.05574 42.35179,-71.0553 42.3518,-71.05529 42.35148,-71.05573 42.35147))), [INSIDE], 120000] to 47200
04-14 11:32:38.072 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] geofence MULTIPOLYGON(((-71.05573 42.35147,-71.05574 42.35179,-71.0553 42.3518,-71.05529 42.35148,-71.05573 42.35147))), [INSIDE], 120000 is still not triggered
04-14 11:32:38.072 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] added geofence handle: GeoFenceHandle [_geofence=MULTIPOLYGON(((-71.05573 42.35147,-71.05574 42.35179,-71.0553 42.3518,-71.05529 42.35148,-71.05573 42.35147))), [INSIDE], 120000]
04-14 11:32:38.073 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] slept for 8
04-14 11:32:38.073 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] got event from com.skyhookwireless._sdkkf@5bba5f0
04-14 11:32:38.073 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] received interrupt event
04-14 11:32:38.073 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] handling scan
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] saving new scanned APs
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] clearing scan results
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] closest geofence is not triggerable, so using its period
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time between searches was updated from 120000 to 120000
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time until location needed was updated from 1262 to 1250 (1250 to 1250)
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] enable Wi-Fi because on external power
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi open
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi create()
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already created
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already open
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi enable()
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] enabling wi-fi is not supported for JELLY_BEAN_MR2 and above
04-14 11:32:38.074 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable GPS (time to enable: 86403759)
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 113759
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 103759ms
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timeToNextCellChange is 103759 because the sample window starts in 103759ms
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] time to next change is 1250
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next change is 9223372036854775807
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:38.075 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable accelerometer
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] disabling accelerometer
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 113759
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 113759
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to cell window start: 103759ms
04-14 11:32:38.076 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disallow cell sample because 103759ms until start of cell window
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] total elapsed = 5229
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] user period is 86400000
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] duration is unbounded
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] wifi needed but scan not running so waiting for next scan period
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] current Wi-Fi period: 120000
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time to next Wi-Fi scan: 113756
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] switching to wait for next power state change because it is sooner
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] timer chosen has elapsed of 0 with duration of 1250
04-14 11:32:38.078 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] waiting for location beacons for up to 1250 ms
04-14 11:32:38.080 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkdf [DEBUG] set exact alarm to happen at 04-14 11:32:39.329
04-14 11:32:38.087 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] onCellLocationChanged([4633,2147483647,2147483647,28,1])
04-14 11:32:38.087 D/com.skyhookwireless.xps(25353):  thrd=1085 com.skyhookwireless._sdkue [DEBUG] unknown cdma location
04-14 11:32:38.145 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] updating new geofence using last location: 42.3515276, -71.0468262 +/-21m (0+7+0+0+0) 0km/h 0deg  61.0m alt 1460647953000ms age=5524ms hasAltitude=true hasBearing=false hasHPE=true hasScore=false hasLatitude=true hasLongitude=true hasSpeed=true hasTime=true
04-14 11:32:38.148 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkfo [DEBUG] updated time to reach for GeoFenceHandle [_geofence=MULTIPOLYGON(((-70.98639 42.35746,-70.98759 42.35651,-70.98844 42.35589,-70.98924 42.35526,-70.98997 42.35475,-70.99063 42.35417,-70.99143 42.35374,-70.99222 42.35371,-70.99234 42.35376,-70.99246 42.35385,-70.99263 42.3539,-70.99308 42.35389,-70.99348 42.35383,-70.99411 42.35381,-70.99444 42.35383,-70.99462 42.35389,-70.99782 42.35656,-70.99836 42.35684,-70.99945 42.35708,-70.99993 42.35705,-71.00016 42.35697,-71.00128 42.35688,-71.00341 42.35646,-71.00373 42.35634,-71.00396 42.35619,-71.00418 42.35598,-71.00448 42.35579,-71.00521 42.35562,-71.00556 42.35561,-71.00588 42.35565,-71.00604 42.35558,-71.00638 42.35529,-71.00644 42.35502,-71.00629 42.35478,-71.00612 42.35459,-71.00561 42.35408,-71.00542 42.35402,-71.00502 42.35407,-71.00484 42.35421,-71.00455 42.35477,-71.00454 42.35492,-71.00448 42.35512,-71.00436 42.35518,-71.00403 42.3552,-71.00375 42.35518,-71.00335 42.35499,-71.00333 42.35486,-71.00336 42.35471,-71.00345 42.3546,-71.00356 42.35433,-71.00364 42.3542,-71.00377 42.35384,-71.00408 42.35284,-71.00427 42.35209,-71.00445 42.35163,-71.00458 42.35075,-71.00497 42.3488,-71.00502 42.34841,-71.00501 42.34808,-71.00494 42.34778,-71.00474 42.34719,-71.00474 42.34714,-71.00478 42.34705,-71.00518 42.34703,-71.00532 42.34701,-71.00596 42.34681,-71.00674 42.34673,-71.00698 42.34672,-71.00718 42.34675,-71.00757 42.34666,-71.00767 42.34667,-71.00863 42.34725,-71.01259 42.34982,-71.01292 42.35,-71.01409 42.35074,-71.01433 42.35094,-71.01506 42.35141,-71.01692 42.35251,-71.0281 42.35797,-71.02813 42.35818,-71.02804 42.35825,-71.02792 42.35844,-71.0277 42.3591,-71.02769 42.35912,-71.02764 42.35912,-71.02761 42.35897,-71.02757 42.35894,-71.02754 42.35894,-71.02753 42.35906,-71.02734 42.35959,-71.02762 42.3597,-71.0276 42.36008,-71.02755 42.36014,-71.02734 42.36013,-71.02721 42.36018,-71.02631 42.36223,-71.02625 42.3624,-71.02622 42.36255,-71.02615 42.36382,-71.02619 42.36411,-71.02627 42.36426,-71.02642 42.36442,-71.0265 42.3645,-71.02686 42.36472,-71.02715 42.36485,-71.02741 42.36501,-71.02751 42.36504,-71.02763 42.36505,-71.02783 42.36498,-71.0277 42.36524,-71.03145 42.36687,-71.03112 42.36724,-71.03107 42.36736,-71.03005 42.36858,-71.02971 42.36883,-71.02935 42.36926,-71.02913 42.36955,-71.02864 42.36935,-71.02853 42.36951,-71.02819 42.36942,-71.02771 42.36963,-71.02747 42.36991,-71.02713 42.37038,-71.02706 42.37057,-71.02718 42.37088,-71.0271 42.37101,-71.02695 42.37113,-71.02681 42.37114,-71.02742 42.37173,-71.02869 42.37285,-71.02901 42.37322,-71.02924 42.3736,-71.02938 42.37399,-71.02943 42.37427,-71.0294 42.37477,-71.02913 42.37493,-71.02902 42.37544,-71.02774 42.37656,-71.02637 42.37765,-71.02547 42.37846,-71.02482 42.37888,-71.02419 42.37918,-71.02217 42.3799,-71.02182 42.38006,-71.02161 42.38011,-71.02085 42.38019,-71.01844 42.38018,-71.01807 42.3802,-71.01768 42.38023,-71.01719 42.38034,-71.01693 42.38044,-71.01684 42.38034,-71.01669 42.38002,-71.01708 42.37971,-71.01767 42.37916,-71.01788 42.37902,-71.01852 42.37847,-71.01883 42.37816,-71.01902 42.3779,-71.01914 42.37778,-71.01934 42.37768,-71.01939 42.37759,-71.0194 42.37746,-71.01946 42.3774,-71.01945 42.37732,-71.01919 42.37703,-71.0188 42.37681,-71.01837 42.3765,-71.01788 42.37621,-71.0171 42.37588,-71.01698 42.37588,-71.01681 42.3758,-71.0167 42.3757,-71.01663 42.37572,-71.0163 42.37561,-71.01615 42.37553,-71.01612 42.37549,-71.01611 42.37545,-71.01618 42.37534,-71.01614 42.37532,-71.01601 42.37535,-71.01588 42.37533,-71.01577 42.37527,-71.0157 42.37521,-71.0156 42.37506,-71.01564 42.37495,-71.01587 42.37465,-71.01595 42.37437,-71.01599 42.37431,-71.01601 42.37424,-71.01573 42.3739,-71.01506 42.37353,-71.01461 42.37316,-71.01451 42.37302,-71.01439 42.37293,-71.01413 42.3728,-71.01318 42.37209,-71.01214 42.37178,-71.01199 42.37162,-71.01191 42.37158,-71.01165 42.37154,-71.01148 42.37155,-71.01115 42.37177,-71.01113 42.37189,-71.01107 42.37197,-71.01086 42.37206,-71.01076 42.37206,-71.01069 42.3722,-71.01022 42.37276,-71
04-14 11:32:38.149 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] geofence MULTIPOLYGON(((-70.98639 42.35746,-70.98759 42.35651,-70.98844 42.35589,-70.98924 42.35526,-70.98997 42.35475,-70.99063 42.35417,-70.99143 42.35374,-70.99222 42.35371,-70.99234 42.35376,-70.99246 42.35385,-70.99263 42.3539,-70.99308 42.35389,-70.99348 42.35383,-70.99411 42.35381,-70.99444 42.35383,-70.99462 42.35389,-70.99782 42.35656,-70.99836 42.35684,-70.99945 42.35708,-70.99993 42.35705,-71.00016 42.35697,-71.00128 42.35688,-71.00341 42.35646,-71.00373 42.35634,-71.00396 42.35619,-71.00418 42.35598,-71.00448 42.35579,-71.00521 42.35562,-71.00556 42.35561,-71.00588 42.35565,-71.00604 42.35558,-71.00638 42.35529,-71.00644 42.35502,-71.00629 42.35478,-71.00612 42.35459,-71.00561 42.35408,-71.00542 42.35402,-71.00502 42.35407,-71.00484 42.35421,-71.00455 42.35477,-71.00454 42.35492,-71.00448 42.35512,-71.00436 42.35518,-71.00403 42.3552,-71.00375 42.35518,-71.00335 42.35499,-71.00333 42.35486,-71.00336 42.35471,-71.00345 42.3546,-71.00356 42.35433,-71.00364 42.3542,-71.00377 42.35384,-71.00408 42.35284,-71.00427 42.35209,-71.00445 42.35163,-71.00458 42.35075,-71.00497 42.3488,-71.00502 42.34841,-71.00501 42.34808,-71.00494 42.34778,-71.00474 42.34719,-71.00474 42.34714,-71.00478 42.34705,-71.00518 42.34703,-71.00532 42.34701,-71.00596 42.34681,-71.00674 42.34673,-71.00698 42.34672,-71.00718 42.34675,-71.00757 42.34666,-71.00767 42.34667,-71.00863 42.34725,-71.01259 42.34982,-71.01292 42.35,-71.01409 42.35074,-71.01433 42.35094,-71.01506 42.35141,-71.01692 42.35251,-71.0281 42.35797,-71.02813 42.35818,-71.02804 42.35825,-71.02792 42.35844,-71.0277 42.3591,-71.02769 42.35912,-71.02764 42.35912,-71.02761 42.35897,-71.02757 42.35894,-71.02754 42.35894,-71.02753 42.35906,-71.02734 42.35959,-71.02762 42.3597,-71.0276 42.36008,-71.02755 42.36014,-71.02734 42.36013,-71.02721 42.36018,-71.02631 42.36223,-71.02625 42.3624,-71.02622 42.36255,-71.02615 42.36382,-71.02619 42.36411,-71.02627 42.36426,-71.02642 42.36442,-71.0265 42.3645,-71.02686 42.36472,-71.02715 42.36485,-71.02741 42.36501,-71.02751 42.36504,-71.02763 42.36505,-71.02783 42.36498,-71.0277 42.36524,-71.03145 42.36687,-71.03112 42.36724,-71.03107 42.36736,-71.03005 42.36858,-71.02971 42.36883,-71.02935 42.36926,-71.02913 42.36955,-71.02864 42.36935,-71.02853 42.36951,-71.02819 42.36942,-71.02771 42.36963,-71.02747 42.36991,-71.02713 42.37038,-71.02706 42.37057,-71.02718 42.37088,-71.0271 42.37101,-71.02695 42.37113,-71.02681 42.37114,-71.02742 42.37173,-71.02869 42.37285,-71.02901 42.37322,-71.02924 42.3736,-71.02938 42.37399,-71.02943 42.37427,-71.0294 42.37477,-71.02913 42.37493,-71.02902 42.37544,-71.02774 42.37656,-71.02637 42.37765,-71.02547 42.37846,-71.02482 42.37888,-71.02419 42.37918,-71.02217 42.3799,-71.02182 42.38006,-71.02161 42.38011,-71.02085 42.38019,-71.01844 42.38018,-71.01807 42.3802,-71.01768 42.38023,-71.01719 42.38034,-71.01693 42.38044,-71.01684 42.38034,-71.01669 42.38002,-71.01708 42.37971,-71.01767 42.37916,-71.01788 42.37902,-71.01852 42.37847,-71.01883 42.37816,-71.01902 42.3779,-71.01914 42.37778,-71.01934 42.37768,-71.01939 42.37759,-71.0194 42.37746,-71.01946 42.3774,-71.01945 42.37732,-71.01919 42.37703,-71.0188 42.37681,-71.01837 42.3765,-71.01788 42.37621,-71.0171 42.37588,-71.01698 42.37588,-71.01681 42.3758,-71.0167 42.3757,-71.01663 42.37572,-71.0163 42.37561,-71.01615 42.37553,-71.01612 42.37549,-71.01611 42.37545,-71.01618 42.37534,-71.01614 42.37532,-71.01601 42.37535,-71.01588 42.37533,-71.01577 42.37527,-71.0157 42.37521,-71.0156 42.37506,-71.01564 42.37495,-71.01587 42.37465,-71.01595 42.37437,-71.01599 42.37431,-71.01601 42.37424,-71.01573 42.3739,-71.01506 42.37353,-71.01461 42.37316,-71.01451 42.37302,-71.01439 42.37293,-71.01413 42.3728,-71.01318 42.37209,-71.01214 42.37178,-71.01199 42.37162,-71.01191 42.37158,-71.01165 42.37154,-71.01148 42.37155,-71.01115 42.37177,-71.01113 42.37189,-71.01107 42.37197,-71.01086 42.37206,-71.01076 42.37206,-71.01069 42.3722,-71.01022 42.37276,-71.01005 42.37282,-71.01001 42.37294,-71.0104
04-14 11:32:38.150 D/com.skyhookwireless.xps(25353):  thrd=1038 com.skyhookwireless._sdkai [DEBUG] added geofence handle: GeoFenceHandle [_geofence=MULTIPOLYGON(((-70.98639 42.35746,-70.98759 42.35651,-70.98844 42.35589,-70.98924 42.35526,-70.98997 42.35475,-70.99063 42.35417,-70.99143 42.35374,-70.99222 42.35371,-70.99234 42.35376,-70.99246 42.35385,-70.99263 42.3539,-70.99308 42.35389,-70.99348 42.35383,-70.99411 42.35381,-70.99444 42.35383,-70.99462 42.35389,-70.99782 42.35656,-70.99836 42.35684,-70.99945 42.35708,-70.99993 42.35705,-71.00016 42.35697,-71.00128 42.35688,-71.00341 42.35646,-71.00373 42.35634,-71.00396 42.35619,-71.00418 42.35598,-71.00448 42.35579,-71.00521 42.35562,-71.00556 42.35561,-71.00588 42.35565,-71.00604 42.35558,-71.00638 42.35529,-71.00644 42.35502,-71.00629 42.35478,-71.00612 42.35459,-71.00561 42.35408,-71.00542 42.35402,-71.00502 42.35407,-71.00484 42.35421,-71.00455 42.35477,-71.00454 42.35492,-71.00448 42.35512,-71.00436 42.35518,-71.00403 42.3552,-71.00375 42.35518,-71.00335 42.35499,-71.00333 42.35486,-71.00336 42.35471,-71.00345 42.3546,-71.00356 42.35433,-71.00364 42.3542,-71.00377 42.35384,-71.00408 42.35284,-71.00427 42.35209,-71.00445 42.35163,-71.00458 42.35075,-71.00497 42.3488,-71.00502 42.34841,-71.00501 42.34808,-71.00494 42.34778,-71.00474 42.34719,-71.00474 42.34714,-71.00478 42.34705,-71.00518 42.34703,-71.00532 42.34701,-71.00596 42.34681,-71.00674 42.34673,-71.00698 42.34672,-71.00718 42.34675,-71.00757 42.34666,-71.00767 42.34667,-71.00863 42.34725,-71.01259 42.34982,-71.01292 42.35,-71.01409 42.35074,-71.01433 42.35094,-71.01506 42.35141,-71.01692 42.35251,-71.0281 42.35797,-71.02813 42.35818,-71.02804 42.35825,-71.02792 42.35844,-71.0277 42.3591,-71.02769 42.35912,-71.02764 42.35912,-71.02761 42.35897,-71.02757 42.35894,-71.02754 42.35894,-71.02753 42.35906,-71.02734 42.35959,-71.02762 42.3597,-71.0276 42.36008,-71.02755 42.36014,-71.02734 42.36013,-71.02721 42.36018,-71.02631 42.36223,-71.02625 42.3624,-71.02622 42.36255,-71.02615 42.36382,-71.02619 42.36411,-71.02627 42.36426,-71.02642 42.36442,-71.0265 42.3645,-71.02686 42.36472,-71.02715 42.36485,-71.02741 42.36501,-71.02751 42.36504,-71.02763 42.36505,-71.02783 42.36498,-71.0277 42.36524,-71.03145 42.36687,-71.03112 42.36724,-71.03107 42.36736,-71.03005 42.36858,-71.02971 42.36883,-71.02935 42.36926,-71.02913 42.36955,-71.02864 42.36935,-71.02853 42.36951,-71.02819 42.36942,-71.02771 42.36963,-71.02747 42.36991,-71.02713 42.37038,-71.02706 42.37057,-71.02718 42.37088,-71.0271 42.37101,-71.02695 42.37113,-71.02681 42.37114,-71.02742 42.37173,-71.02869 42.37285,-71.02901 42.37322,-71.02924 42.3736,-71.02938 42.37399,-71.02943 42.37427,-71.0294 42.37477,-71.02913 42.37493,-71.02902 42.37544,-71.02774 42.37656,-71.02637 42.37765,-71.02547 42.37846,-71.02482 42.37888,-71.02419 42.37918,-71.02217 42.3799,-71.02182 42.38006,-71.02161 42.38011,-71.02085 42.38019,-71.01844 42.38018,-71.01807 42.3802,-71.01768 42.38023,-71.01719 42.38034,-71.01693 42.38044,-71.01684 42.38034,-71.01669 42.38002,-71.01708 42.37971,-71.01767 42.37916,-71.01788 42.37902,-71.01852 42.37847,-71.01883 42.37816,-71.01902 42.3779,-71.01914 42.37778,-71.01934 42.37768,-71.01939 42.37759,-71.0194 42.37746,-71.01946 42.3774,-71.01945 42.37732,-71.01919 42.37703,-71.0188 42.37681,-71.01837 42.3765,-71.01788 42.37621,-71.0171 42.37588,-71.01698 42.37588,-71.01681 42.3758,-71.0167 42.3757,-71.01663 42.37572,-71.0163 42.37561,-71.01615 42.37553,-71.01612 42.37549,-71.01611 42.37545,-71.01618 42.37534,-71.01614 42.37532,-71.01601 42.37535,-71.01588 42.37533,-71.01577 42.37527,-71.0157 42.37521,-71.0156 42.37506,-71.01564 42.37495,-71.01587 42.37465,-71.01595 42.37437,-71.01599 42.37431,-71.01601 42.37424,-71.01573 42.3739,-71.01506 42.37353,-71.01461 42.37316,-71.01451 42.37302,-71.01439 42.37293,-71.01413 42.3728,-71.01318 42.37209,-71.01214 42.37178,-71.01199 42.37162,-71.01191 42.37158,-71.01165 42.37154,-71.01148 42.37155,-71.01115 42.37177,-71.01113 42.37189,-71.01107 42.37197,-71.01086 42.37206,-71.01076 42.37206,-71.01069 42.3722,-71.01022 42.37276,-71.01
04-14 11:32:38.150 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] slept for 73
04-14 11:32:38.150 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] got event from com.skyhookwireless._sdkkf@5bba5f0
04-14 11:32:38.150 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] received interrupt event
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] handling scan
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkbh [DEBUG] saving new scanned APs
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] clearing scan results
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkai [DEBUG] closest geofence is not triggerable, so using its period
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time between searches was updated from 120000 to 120000
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] external time until location needed was updated from 1250 to 1173 (1173 to 1173)
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] enable Wi-Fi because on external power
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi open
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi create()
04-14 11:32:38.151 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already created
04-14 11:32:38.152 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi adapter already open
04-14 11:32:38.152 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] wifi enable()
04-14 11:32:38.152 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkjf [DEBUG] enabling wi-fi is not supported for JELLY_BEAN_MR2 and above
04-14 11:32:38.152 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] time until location needed is -4611686018427387904
04-14 11:32:38.152 D/com.skyhookwireless.xps(25353):  thrd=1086 com.skyhookwireless._sdkil [DEBUG] disable GPS (time to enable: 86403682)
